id,Outlying_polar,Skewed_polar,Clumpy_polar,Sparse_polar,Striated_polar,Convex_polar,Skinny_polar,Stringy_polar,Monotonic_polar,Outlying_contour,Skewed_contour,Clumpy_contour,Sparse_contour,Striated_contour,Convex_contour,Skinny_contour,Stringy_contour,Monotonic_contour,No_of_max_ponits,No_of_min_points,diameter,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,compactness,NF,Perimeter_ratio_diameter,Perimeter_ratio_length,Perimeter_ratio_lw,No_of_Convex_points,perimeter_convexity,area_convexity,area_ratio_convexity,equivalent_diameter,cx,cy,eccentriciry,contrast,correlation_texture,inverse_difference_moments,entropy,Mean_R_val,Mean_G_val,Mean_B_val,Std_R_val,Std_G_val,Std_B_val,correlation,Shape_label,Species
493,0,0.486797333,0.030417123,0.01454485,0.952380952,0.000630103,0.717979671,1,0.07699698,0,0.493641985,0.034986223,0.014390022,0.967213115,0.000857657,0.657211026,1,8.29E-05,2,3,1209.033498,607420.5,6165.843042,1210,962,0.795041322,0.521829951,0.200777193,62.58863575,1.256791578,5.099811586,6.409400252,2.838785931,36,0.548912881,0.313488761,0.761331219,879.426973,748.7831669,525.2505426,0.576988736,50.72820771,0.997107127,0.431933764,8.797595041,117.3170306,181.8789154,158.7487749,122.3061986,82.6528174,97.91411744,0.008898968,Diamond,Quercus
494,0,0.504615184,0.006389776,0.014558607,0.955,0.000324292,0.795511533,1,0.297895316,0,0.537769438,0.018060799,0.014558607,0.969230769,0.000371667,0.803056271,1,0.016854419,1,2,1134.396756,493991.5,6181.891812,1135,928,0.817621145,0.469003019,0.162437591,77.36122256,1.222410297,5.449497082,6.661521349,2.996554441,47,0.503952952,0.395202144,0.716742018,793.0759816,929.6721398,540.9115222,0.560987392,41.31543668,0.997648753,0.479012825,8.219102789,75.33042238,169.1019514,136.3506776,114.2843119,98.84341727,106.8081915,-0.131055692,Diamond,Quercus
495,0,0.482604575,0.008053691,0.014471741,0.945544554,0.000450356,0.700261309,1,0.117581972,0,0.497373615,0.013766567,0.014281429,0.948453608,0.000505798,0.741340809,1,0.007149593,4,5,1142.399667,587737.5,4525.29471,1130,948,0.838938053,0.548651563,0.360661288,34.8425823,1.20506294,3.961218512,4.773517627,2.177716415,42,0.70345156,0.170147387,0.8545932,865.0610539,733.0026273,508.8589714,0.678215332,53.58153585,0.996869187,0.456281237,8.290114062,27.91096729,177.5094462,90.57215599,75.36445135,89.38173308,97.80119795,0.085034474,Diamond,Quercus
496,0,0.546622685,0.00781468,0.014202552,0.96097561,0.000204285,0.751103639,1,0.162056173,0,0.456107391,0.013396595,0.01411461,0.935135135,0.00048142,0.828131143,1,5.68E-07,1,2,1172.692628,535490,5653.458267,1163,933,0.802235598,0.493503238,0.210539142,59.68662416,1.256905282,4.820920786,6.0594408,2.697260623,43,0.564789884,0.368064763,0.730959547,825.7160794,770.1907561,491.2951622,0.49888461,46.65528933,0.997522186,0.427588556,8.713265356,137.2020115,182.1232582,174.2503851,123.4010597,88.94141663,94.88223383,0.000736798,Diamond,Quercus
497,0,0.499881032,0.009643205,0.014546086,0.958974359,0.000272134,0.66709699,1,0.202464065,0,0.490240471,0.022895228,0.014287085,0.964285714,0.000500137,0.520335059,1,0.00047234,3,3,1261.624746,551527.5,5910.318219,1257,959,0.762927605,0.457523375,0.198406231,63.33657243,1.315562822,4.684687929,6.163001271,2.66711111,39,0.570317531,0.454731632,0.687412013,837.9896318,779.9592552,555.7619093,0.587338555,47.67762338,0.997336636,0.494807092,7.962292544,26.12182012,160.7375932,93.68520753,72.5039841,99.94205256,101.0860123,-0.021780655,Diamond,Quercus
498,0,0.445780527,0.010351786,0.014550965,0.93814433,0.00028345,0.799282933,1,0.055780764,0,0.493722826,0.016602511,0.014499396,0.961538462,0.000289394,0.698385377,1,0.000491724,1,2,1183.897377,540806,5690.570964,1183,939,0.793744717,0.486845505,0.209864837,59.87839983,1.260806579,4.80664209,6.060245968,2.68170168,41,0.555681816,0.327699767,0.753182327,829.8045464,784.0319788,557.114476,0.521760914,48.41511301,0.997092361,0.443781867,8.573565728,122.6377773,190.0543627,163.8983184,122.7902261,81.1472253,99.57945212,0.022269067,Diamond,Quercus
499,0,0.493678335,0.005755544,0.014482202,0.94,0.000470484,0.742216602,1,0.124397903,0,0.508223059,0.015189873,0.014291753,0.96875,0.000311718,0.642125312,1,0.001157812,2,3,1181.189655,584290,4991.870392,1181,958,0.811176969,0.516431883,0.294653576,42.64794881,1.232974587,4.226137922,5.21072066,2.333740249,34,0.643708937,0.271523559,0.786458098,862.5202221,724.9629435,500.7018268,0.498980897,45.17190037,0.996927584,0.421398889,8.966325963,134.9426127,190.6077808,178.4017471,118.7191819,73.96713701,87.36315084,-0.034739633,Diamond,Quercus
500,0,0.515689639,0.008138892,0.014734272,0.968586387,0.000445194,0.740322839,1,0.182161898,0,0.467419788,0.015508169,0.014112873,0.962162162,0.000751242,0.685404302,1,3.53E-05,1,2,1162.076159,506802.5,4903.357761,1162,999,0.859724613,0.436583313,0.264887491,47.44040792,1.163239399,4.219480558,4.908266027,2.269022564,34,0.651062519,0.342266465,0.745008556,803.2938344,783.9776053,486.3369626,0.483969124,47.28382432,0.996834743,0.437351356,8.730378451,140.4454472,195.4509133,172.7716868,122.5922643,73.74614778,94.72194941,0.006391399,Diamond,Quercus
501,0,0.495735916,0.016552173,0.014387165,0.980295567,0.000215039,0.828183935,1,0.030263502,0,0.500500656,0.015147417,0.014265605,0.964824121,0.000193293,0.802398017,1,1.07E-05,2,3,1174.225277,531292,4860.98309,1163,974,0.837489252,0.469023502,0.282549745,44.4748963,1.205570099,4.139736375,4.990742392,2.274676224,35,0.660467618,0.332852744,0.750270429,822.4730903,824.636999,492.5168421,0.367443822,43.10461531,0.997277702,0.424637999,8.823692426,139.6539057,191.1557964,179.6423947,123.1237537,76.28382833,90.23311683,-0.003396373,Diamond,Quercus
502,0,0.491146351,0.030593219,0.014399974,0.96875,0.000259922,0.730358765,1,0.125689503,0,0.495241307,0.012030781,0.014014034,0.968911917,0.000380201,0.68313509,1,0.002367085,1,2,1148.186831,542187,5046.154663,1039,974,0.937439846,0.535765317,0.267570266,46.96474995,1.178836583,4.39488986,5.180856943,2.50678324,44,0.616759977,0.274387803,0.784690498,830.8633636,808.7909074,531.8064486,0.730658359,48.55206603,0.996795649,0.438933792,8.735810657,126.85398,191.1874924,166.4704448,117.9360091,78.14833952,96.37725383,0.048623105,Diamond,Quercus
503,0,0.47858315,0.008289583,0.014546712,0.93814433,0.000608258,0.775464421,1,0.128049338,0,0.466671615,0.020920558,0.014006141,0.950549451,0.000385627,0.834077486,1,4.55E-05,1,3,1161.993546,531361.5,5090.799325,1146,946,0.82547993,0.490133436,0.257648722,48.77326973,1.228322987,4.381090879,5.381394635,2.43346048,39,0.611602376,0.304543141,0.766551882,822.5268837,800.3572278,490.9678694,0.537313174,71.75707309,0.995678267,0.428837827,8.847256645,118.7361268,189.8859157,161.6162565,122.4970028,80.9479657,99.77133976,-0.006966161,Diamond,Quercus
504,0,0.49810323,0.02647194,0.014680243,0.967914439,0.000137208,0.678930487,1,0.148443653,0,0.500685962,0.015288015,0.014285032,0.962162162,0.000290728,0.693449917,1,0.008739807,1,2,1074.356552,487645.5,4540.774939,1060,916,0.864150943,0.502230267,0.297203645,42.28202054,1.172878331,4.226506491,4.957177881,2.297963026,43,0.647397391,0.268409121,0.788389159,787.9654399,760.8814982,501.9410448,0.542930342,43.9456796,0.997413634,0.450482161,8.298084409,142.0188771,191.5931492,181.2568796,122.7201409,83.67561432,93.00326587,-0.094074477,Diamond,Quercus
505,0,0.503528637,0.009991068,0.014484203,0.979591837,0.000204,0.743541233,1,0.094264566,0,0.470403422,0.023188585,0.014293727,0.967391304,0.000477106,0.828611782,1,0.003203267,2,2,1189.719295,554725,5400.144558,1187,956,0.805391744,0.488842693,0.239043441,52.56940149,1.24447625,4.539007295,5.648686776,2.519899467,43,0.592888551,0.300351526,0.769022822,840.4152583,764.482416,498.7019589,0.565577506,46.42950274,0.997472612,0.438794069,8.723736228,122.9751007,183.1078127,166.691568,123.3310809,87.1174089,97.72078517,0.056643213,Diamond,Quercus
506,0,0.550625847,0.027636394,0.014309198,0.924528302,0.000602803,0.852634525,0.985782205,0.178639396,0,0.542309227,0.01090239,0.014499881,0.914572864,0.000548519,0.891592543,1,0.000526812,1,2,1153.063745,566214,4702.733309,1151,922,0.801042572,0.533549059,0.321728672,39.05890808,1.250611437,4.07846776,5.100578426,2.268564066,38,0.665760625,0.227651559,0.814563377,849.0736456,741.8303172,495.7587499,0.551946507,46.19027773,0.997430304,0.438029273,8.759044814,119.2389309,182.7619435,161.3522653,121.4510033,86.35134466,98.98171037,0.022823693,Diamond,Quercus
507,0,0.467265669,0.016702803,0.014578714,0.92893401,0.000419585,0.875292732,1,0.224400424,0,0.493674108,0.012519562,0.014509947,0.947368421,0.000145422,0.8153406,1,0.003364369,1,2,1206.302201,578826,4553.336341,1207,906,0.750621375,0.529313003,0.35083138,35.818833,1.331459383,3.774623255,5.02575755,2.154915448,40,0.692437712,0.175372219,0.850794313,858.4778114,736.8742369,488.2552489,0.633545094,73.09558195,0.996045905,0.418726115,8.89690265,142.9056661,180.1591628,173.5231822,121.3024916,87.22397198,93.88191699,0.058215346,Diamond,Quercus
508,0,0.495810461,0.00727488,0.014277088,0.971153846,0.000157622,0.589695464,1,0.11529374,0,0.480368147,0.012811963,0.014485017,0.960893855,0.000447706,0.800916641,1,0.005727916,1,2,1173.615354,554783.5,4761.662241,1174,927,0.789608177,0.50977168,0.307479543,40.86896474,1.266035981,4.057259667,5.136636722,2.266378982,33,0.659121345,0.222392158,0.818068075,840.4595713,734.4159219,470.6837566,0.609132675,45.0118648,0.997204378,0.416468224,8.924959398,144.9396728,188.0690022,181.0870113,121.5316414,77.65775431,87.57136267,0.076225305,Diamond,Quercus
509,0,0.492399662,0.003168192,0.014545328,0.964824121,0.000280525,0.861449674,1,0.167582955,0,0.48640813,0.013563784,0.014303177,0.939086294,0.000369525,0.881909186,1,0.00202445,1,2,1232.57657,540102,5247.752642,1219,913,0.748974569,0.485289955,0.24645574,50.98834626,1.350029101,4.257546972,5.747812313,2.46142244,39,0.607826444,0.279160233,0.78176289,829.264267,770.1982981,468.968285,0.640621094,44.84113141,0.997504671,0.437156342,8.752807995,126.9009175,184.6935823,168.4560838,123.0592252,85.87721036,97.39832285,0.04580389,Diamond,Quercus
510,0,0.519269564,0.012607444,0.01467927,0.925,0.001440673,0.681535292,1,0.170657765,0,0.559806351,0.023569675,0.014002598,0.965,0.001278475,0.656606812,1,6.18E-05,4,5,1181.865052,553772.5,5243.524282,1167,974,0.83461868,0.487193597,0.253101479,49.6495346,1.213413811,4.436652286,5.383495156,2.449100552,42,0.620356224,0.331460121,0.751055164,839.6934237,735.9817506,473.4833818,0.621657534,42.37066668,0.997654578,0.432083314,8.801678324,129.9279152,182.3934253,165.6140306,122.9965768,85.45025906,97.26012219,0.008267328,Diamond,Quercus
511,0,0.530853333,0.008023536,0.014470941,0.976744186,0.000509359,0.443053188,1,0.142752607,0,0.514068232,0.00909334,0.014470941,0.958974359,0.000938501,0.628908215,1,5.13E-05,1,2,981.7789975,485435.5,4573.426741,962,918,0.954261954,0.549684866,0.291647289,43.08756189,1.069476032,4.658305741,4.981946341,2.432673798,43,0.626512856,0.24394487,0.803894147,786.1778902,793.7129316,508.7716437,0.483094457,45.86057127,0.997319883,0.438723751,8.483070511,172.5327532,188.0828861,192.7458425,113.1251049,84.55706775,83.85520241,-0.007359004,Diamond,Quercus
512,0,0.4920945,0.007169765,0.014527968,0.975,0.000280687,0.75331309,1,0.084721717,0,0.490076687,0.012124274,0.014269289,0.979057592,0.000261426,0.726483203,1,0.011911638,2,4,1264.992095,542910.5,5551.843042,1222,986,0.806873977,0.450588517,0.221341957,56.77355875,1.282953443,4.388836156,5.630672457,2.514421668,48,0.595993427,0.358686192,0.736005124,831.4175352,749.0453752,521.1443135,0.606284628,47.05321909,0.997245163,0.425979297,8.764996868,144.1363407,186.8866498,180.2884066,121.7013419,82.23373086,90.41054839,-0.110313026,Diamond,Quercus
513,0,0.481738003,0.008956059,0.014532529,0.934010152,0.000241373,0.893089428,1,0.192719362,0,0.467816237,0.027634202,0.014185641,0.962365591,0.000112282,0.806947975,1,0.005306311,2,2,1246.884518,562208,6589.898953,1240,962,0.775806452,0.471303065,0.162685698,77.24324131,1.296137752,5.285091651,6.850206812,2.99268799,46,0.513191538,0.439532166,0.694670132,846.064689,832.4733213,535.3820716,0.569624154,46.03325372,0.99733457,0.423279486,8.975899431,136.7937785,183.7494847,173.2039348,121.9910085,82.47200399,92.68359216,-0.07336107,Diamond,Quercus
514,0,0.499205996,0.030495272,0.01456572,0.928205128,0.00099738,0.792217665,1,0.134230859,0,0.481417533,0.020991925,0.014497013,0.945945946,0.000392178,0.834973558,1,0.00392942,2,2,1244.646536,597351,4851.846007,1244,941,0.756430868,0.510292977,0.31887865,39.40800246,1.322684948,3.898171783,5.156053142,2.220524488,35,0.674867652,0.220595596,0.819272168,872.1071696,823.4545427,489.5162126,0.593294534,53.16538595,0.997244751,0.414707024,8.921655218,119.2599843,176.7496138,165.7732471,122.9317975,89.78465794,96.12031571,-0.063144734,Diamond,Quercus
515,0,0.506825723,0.012051626,0.014544361,0.96969697,0.000474692,0.76947444,1,0.122064624,0,0.480191989,0.015859995,0.014110103,0.942105263,0.000440072,0.86446828,1,0.004782661,2,3,1219.561397,668559.5,5234.054158,1200,1003,0.835833333,0.555466517,0.306671561,40.97664146,1.215913656,4.291751258,5.218398961,2.375875696,48,0.639781074,0.222962205,0.817686758,922.6247305,830.1358445,470.1629695,0.465157143,46.88058788,0.997370243,0.408679859,9.065494233,131.1815712,174.3068784,170.8780545,121.0628156,83.85756446,88.54696472,-0.069638059,Diamond,Quercus
516,0,0.505774765,0.020010673,0.014552308,0.954545455,0.000551165,0.686416518,1,0.171317874,0,0.527180535,0.03135827,0.014483665,0.968586387,0.000558627,0.698414097,1,0.003612921,2,2,1161.993546,506690,5228.83085,1146,981,0.856020942,0.450701194,0.232885802,53.95936777,1.184499027,4.499879426,5.330102803,2.458312576,44,0.601616134,0.397909965,0.715353653,803.2046719,778.4575306,557.7842588,0.673552281,50.08692678,0.997029467,0.435026205,8.626426625,142.9994421,190.1870264,178.2650005,122.3556349,81.69147742,93.95746938,0.060875412,Diamond,Quercus
517,0,0.504102871,0.02977201,0.014493931,0.937799043,0.000231215,0.88876565,1,0.099586381,0,0.503092049,0.005414777,0.014407605,0.97044335,0.00017852,0.722576868,1,0.012702079,2,3,1025.16584,469363.5,4858.092823,923,1019,1.104008667,0.499037784,0.249912259,50.28312998,1.006050874,4.738836033,4.767510131,2.501592597,45,0.60564424,0.354191368,0.738448069,773.0537944,754.0286404,536.2597329,0.603140456,46.10858583,0.997098234,0.448063855,8.48224743,154.3551604,194.2109947,192.9998238,119.6425257,79.39593212,84.61125032,-0.113618322,Diamond,Quercus
518,0,0.563242619,0.006371271,0.014540746,0.946078431,0.000272416,0.824049763,1,0.105408123,0,0.506705819,0.013321749,0.014489214,0.936507937,0.000581588,0.768956605,0.984042857,0.008651514,2,3,1204.12707,574038,5129.787132,1200,1007,0.839166667,0.475039722,0.274127004,45.8414182,1.195756772,4.260170925,5.094128235,2.324325841,43,0.648294261,0.381804863,0.723691186,854.9198101,799.8842082,532.8196334,0.556863372,50.3267598,0.997101579,0.423325705,8.732580393,130.3905939,185.2580824,176.900655,123.8760809,82.54220639,90.72188599,-0.093756441,Diamond,Quercus
519,0,0.500113032,0.006944947,0.014754299,0.959183673,0.000603775,0.752228985,1,0.110594944,0,0.492129954,0.019251249,0.01420254,0.96373057,0.00055857,0.723541548,1,6.65E-05,2,2,1005.654513,418740,4825.870392,996,934,0.937751004,0.450130286,0.22594514,55.61691035,1.076717894,4.798735876,5.166884788,2.50045098,37,0.596060396,0.433812151,0.697441432,730.1755453,795.6742009,530.0479625,0.441904322,47.39147619,0.996805899,0.453430927,8.164536679,161.5074729,200.7154575,194.5849833,118.712884,76.68185777,87.04213905,0.008479002,Diamond,Quercus
520,0,0.510584166,0.026083707,0.014564779,0.964467005,0.000151491,0.855263323,1,0.134359645,0,0.460487196,0.026267038,0.014305445,0.944751381,0.000192792,0.846639098,1,0.000146711,2,1,1178.205415,534810,5194.380059,1179,987,0.837150127,0.459587874,0.249081767,50.45078475,1.193723825,4.408721936,5.262796412,2.398144071,38,0.614190892,0.337516127,0.747654536,825.1916389,766.0764235,582.7431877,0.413346101,51.87599659,0.996956381,0.428582317,8.655404888,152.8677049,188.0085519,185.9213445,120.1423966,83.02875687,86.98682817,-0.012206396,Diamond,Quercus
521,0,0.50540337,0.009318205,0.01455603,0.934673367,0.000552261,0.783295257,1,0.149353978,0,0.486648923,0.016096579,0.014487369,0.967032967,0.000254042,0.718272761,1,0.000933462,1,2,1205.727996,526967,5759.565912,1189,941,0.791421362,0.470990277,0.199624471,62.95005094,1.281326244,4.776836842,6.12068641,2.704021555,41,0.560090388,0.371041261,0.729372652,819.1185648,719.4064804,476.296612,0.532734441,44.86828606,0.997236317,0.450232272,8.71085318,125.6865551,189.6164428,163.3223215,121.6810091,80.81446301,98.31090074,0.030878194,Diamond,Quercus
522,0,0.522749126,0.008262187,0.014477348,0.960591133,0.00058618,0.787667424,1,0.067059204,0,0.466782216,0.022676085,0.014286962,0.937172775,0.000443995,0.835156659,1,0.004965422,2,2,1409.323242,707518,6371.375006,1357,969,0.714075166,0.538063917,0.219018612,57.3758116,1.45440995,4.520875564,6.575206405,2.739198197,50,0.565956262,0.28580969,0.777720069,949.125859,749.6839489,577.1861167,0.650309464,64.19217978,0.996350868,0.390983735,9.384643659,126.8100808,175.1130736,166.0476755,121.5001385,82.4184892,90.92234775,0.070524746,Diamond,Quercus
523,0,0.534833074,0.009266033,0.014657492,0.979591837,6.50E-05,0.741865415,1,0.093368131,0,0.482862715,0.009753719,0.014366878,0.979487179,0.000140804,0.283504969,1,0.039791804,4,4,1273.057736,631793.5,5825.936408,1239,1015,0.81920904,0.50238632,0.233912558,53.72251381,1.254244075,4.576333218,5.739838825,2.58471003,42,0.584545798,0.318451361,0.758465598,896.8971336,795.3027794,537.0409491,0.705284822,66.58838303,0.996262168,0.401382924,9.237750829,128.3303585,177.9987074,168.3605907,121.3733976,83.78005614,93.23667943,-0.20315346,Diamond,Quercus
524,0,0.464542459,0.015515132,0.014735693,0.962765957,0.000648236,0.752847204,1,0.088937086,0,0.526678392,0.014488716,0.014531493,0.943005181,0.000324687,0.776698824,1,0.008316212,2,3,1172.629524,539923.5,4988.97595,1133,951,0.839364519,0.501097001,0.272595871,46.09890295,1.233048921,4.254520161,5.246031493,2.393942394,42,0.626517593,0.30396158,0.766893761,829.1272226,746.2967887,546.3972218,0.65601811,54.11983193,0.996742193,0.434661346,8.692212571,114.4521776,190.2515342,161.2051993,122.4654201,80.73366463,100.4783753,0.091677168,Diamond,Quercus
525,0,0.453389379,0.017152612,0.014577815,0.962962963,0.000127613,0.755555492,1,0.176594638,0,0.477173178,0.016224649,0.014142558,0.952879581,0.000190994,0.820809425,1,0.011712557,1,2,1247.360814,545612.5,6138.92125,1248,958,0.767628205,0.456356475,0.181932401,69.07164722,1.302046779,4.921528063,6.40805976,2.782829216,50,0.541970725,0.432365461,0.698145848,833.4838997,794.697595,520.2319337,0.511959012,55.1450859,0.996839801,0.426493894,8.803832277,130.6848276,185.6999463,171.4240854,123.2431292,82.94067981,95.4822787,-0.109906466,Diamond,Quercus
526,0,0.473054307,0.016107214,0.014547979,0.967741935,0.000146351,0.676636562,1,0.090140748,0,0.465145086,0.026585036,0.014201548,0.940217391,0.000173803,0.858270022,1,0.000387836,1,2,1067.607137,432254,2977.395216,1068,674,0.631086142,0.600492893,0.612739549,20.50850257,1.583986851,2.788849111,4.41750032,1.709182099,40,0.873728864,0.030675251,0.970237714,741.8644662,762.0137223,395.997985,0.798603294,94.66353685,0.994587506,0.410551119,8.952111812,173.3455856,188.5441289,193.9858217,110.8871447,88.61678837,86.49519355,0.020546493,Diamond,Alnus incana
527,0,0.457130347,0.014755996,0.014603691,0.96969697,0.000649341,0.731456239,1,3.09E-05,0,0.494438333,0.015968527,0.014448236,0.951690821,0.000546042,0.683782084,0.985437124,0.056352911,2,2,983.7936776,409683,2951.484405,983,616,0.626653103,0.676571521,0.590985495,21.26341633,1.597067658,3.000105075,4.791370787,1.845831398,48,0.855764008,0.030026874,0.970848455,722.2358316,686.4148883,396.202292,0.840822814,104.0087485,0.993278931,0.405474626,8.756852481,185.6923907,194.2296331,199.5447085,102.8491918,82.50093392,81.64883718,0.237948605,Diamond,Alnus incana
528,0,0.479561538,0.007656549,0.014544361,0.969072165,0.000460718,0.642474203,1,0.125507514,0,0.48391056,0.007581637,0.01452724,0.931578947,0.000518109,0.775093847,1,0.006107691,2,3,1009.784135,393267,2911.758571,1009,617,0.611496531,0.631700434,0.582890053,21.5587323,1.636603137,2.883545571,4.719219726,1.790749429,52,0.849704463,0.019358349,0.98100928,707.6179026,713.9066627,399.2128148,0.822657526,90.40917109,0.994413864,0.423528378,8.481556995,130.5936585,197.2120456,169.3495595,121.9863948,85.12521792,103.0484518,0.078748987,Diamond,Alnus incana
529,0,0.491210384,0.006820119,0.014553257,0.953367876,0.000178697,0.704549235,1,0.135272529,0,0.482243812,0.014817488,0.014294128,0.968253968,0.000563624,0.731233038,1,0.000282438,1,3,1113.519196,497183.5,3302.202222,1114,704,0.631956912,0.633955622,0.572953321,21.93262551,1.581703403,2.965554823,4.690628156,1.816392861,47,0.839091934,0.023437021,0.977099694,795.6341453,717.3012737,498.4960769,0.823991641,105.6552077,0.993665191,0.395567651,8.951129519,163.9097433,187.8182522,183.8266784,112.8100589,84.21895108,91.12809764,-0.016876041,Diamond,Alnus incana
530,0,0.495818385,0.007543068,0.014391616,0.965346535,0.000305939,0.80216339,1,0.058382043,0,0.476052876,0.013501656,0.014287453,0.967741935,0.000497605,0.699988571,1,0.006337502,3,4,1031.212878,409409,2986.493633,1031,664,0.644034918,0.598040562,0.576824985,21.78541317,1.553031443,2.896098077,4.497731375,1.761943146,44,0.848187301,0.029157884,0.971668211,721.994272,775.3261158,452.1179689,0.783588235,71.63135619,0.994791004,0.434495304,8.357615908,172.0989914,201.1980663,190.16709,110.2503814,75.26367663,89.79613967,0.08045975,Diamond,Alnus incana
531,0,0.497873095,0.007370361,0.01446761,0.979487179,0.000279674,0.565597126,1,0.153803857,0,0.465578966,0.012634904,0.014190028,0.931578947,0.000562494,0.761093842,1,0.00025606,2,3,1096.558708,434912.5,3097.04493,1097,677,0.617137648,0.585607451,0.569792518,22.05429206,1.619732213,2.824331162,4.574660162,1.745797593,45,0.857256035,0.036805104,0.964501424,744.1423207,778.142713,418.6316877,0.808687929,62.00507868,0.996070359,0.436334902,8.435149303,151.4917101,196.3361175,189.9817002,121.254936,79.37013022,88.83469956,0.016192022,Diamond,Alnus incana
532,0,0.556406497,0.024188544,0.014552039,0.965517241,0.000261385,0.804832253,1,0.099337363,0,0.461140718,0.015267176,0.014292931,0.961956522,0.00012412,0.800998114,1,0.010386647,3,3,1004.796497,392733,2929.20431,1005,676,0.672636816,0.578075598,0.575185501,21.84750935,1.48638535,2.91522146,4.33314247,1.74253677,39,0.849438086,0.039953353,0.961581592,707.1373177,749.5867209,446.9829179,0.763143722,69.93099334,0.995256453,0.451622416,8.159975089,153.0067658,201.7956545,195.4784138,120.8854375,76.51980345,87.80175001,0.102867692,Diamond,Alnus incana
533,0,0.576586915,0.010230825,0.014545837,0.979899497,0.000310527,0.720238654,1,0.137741767,0,0.490363694,0.013212221,0.014528715,0.978021978,0.000153308,0.612079567,1,0.002385694,1,3,1082.501732,444889,3008.164768,1082,683,0.631238447,0.602009997,0.617814776,20.34002924,1.584922009,2.778900651,4.404340802,1.704342645,45,0.87261665,0.026494249,0.974189579,752.6289045,814.5669368,429.2930447,0.791029477,64.63194885,0.996072161,0.436090653,8.583008854,136.9819478,194.0192752,174.9872206,121.5236321,83.15319075,98.97258698,-0.049394499,Diamond,Alnus incana
534,0,0.55761923,0.008173036,0.014506038,0.955445545,8.23E-05,0.81423778,1,0.080640358,0,0.504315207,0.012306178,0.014454628,0.978835979,0.000240106,0.625576909,1,0.017739663,1,2,939.0191691,388830,2750.708924,940,687,0.730851064,0.602109077,0.645773704,19.45940278,1.36684013,2.929342674,4.003943121,1.690663137,48,0.876940532,0.034626958,0.966531939,703.6147612,867.6609764,473.83276,0.730770549,57.32828799,0.995916352,0.452676247,8.384668809,160.9900358,201.811214,192.8845642,115.4705428,76.52311998,88.77610485,-0.134914737,Diamond,Alnus incana
535,0,0.529645697,0.023932164,0.014693104,0.979381443,0.000362378,0.547717755,1,0.203935313,0,0.509938374,0.014413376,0.014488074,0.977777778,0.00043935,0.378099525,1,0.004089422,1,2,1059.319121,379762.5,2938.770764,1060,588,0.554716981,0.609296785,0.552574094,22.74151239,1.801563131,2.774207229,4.997909462,1.783234687,49,0.849985857,0.023240841,0.977287027,695.3622312,723.3741457,380.2774288,0.841450464,101.9026409,0.993331888,0.426645619,8.390755122,148.3654488,200.1195771,174.7399444,118.9388032,81.97745432,102.34738,-0.064914888,Diamond,Alnus incana
536,0,0.462906789,0.010051831,0.014685562,0.979274611,0.000404427,0.443990083,1,0.053913733,0,0.524151689,0.013970383,0.014290208,0.97979798,0.000268648,0.462566479,1,0.004947786,3,2,1051.400019,408192,3044.836779,1050,673,0.640952381,0.577643812,0.553281717,22.71242702,1.562258572,2.895983188,4.52427456,1.767171665,35,0.850027703,0.058051113,0.945133924,720.9203813,774.2310995,430.4606684,0.802304909,71.56505365,0.995209252,0.433470034,8.403007027,131.5748488,200.5722576,171.1168967,122.8581575,77.08041048,101.8761492,0.070530172,Diamond,Alnus incana
537,0,0.497270725,0.010528126,0.014550161,0.945812808,0.000552404,0.673289331,1,0.042517806,0,0.49884602,0.010814058,0.014550161,0.963917526,0.000361237,0.667116415,1,0.027068194,2,3,1227.060308,545216.5,3374.97595,1227,734,0.598207009,0.605380417,0.601502573,20.89163234,1.671744289,2.750456459,4.598059877,1.721048419,45,0.873099978,0.036714773,0.964585464,833.1813778,742.8469682,464.1632085,0.820168699,80.09580025,0.995612199,0.407221747,9.172128688,124.3768827,182.1947433,164.6569256,121.0110824,87.5659619,99.41435706,0.164586409,Diamond,Alnus incana
538,0,0.500675899,0.007665787,0.014544361,0.969543147,0.000427838,0.836943801,1,0.12400704,0,0.501786465,0.011484824,0.014475755,0.968911917,0.000292579,0.733117059,1,0.000111657,3,2,1137.601864,523843.5,3457.020544,1138,799,0.702108963,0.576119424,0.550817212,22.81404856,1.423782057,3.038866808,4.326684036,1.784729243,37,0.834947695,0.059968292,0.943424447,816.6873695,737.7217913,537.4639063,0.741536479,80.77194405,0.995543235,0.409296637,8.818552846,150.51177,184.3178843,174.7826007,120.1921768,86.78680312,95.74885155,0.010641802,Diamond,Alnus incana
539,0,0.523063746,0.005275433,0.014475634,0.940298507,0.00060696,0.841029876,1,0.167495846,0,0.463162467,0.014211533,0.014285271,0.962365591,0.000233622,0.742404044,1,0.002321969,1,1,961.5175505,394408.5,2974.545368,955,698,0.730890052,0.591680793,0.560163666,22.43339113,1.377532307,3.09359446,4.261526315,1.799482981,39,0.84448211,0.05749369,0.94563212,708.6441272,736.6417887,433.5909961,0.806205964,81.32708641,0.994466236,0.430210323,8.34929441,126.9721698,202.1125503,170.2747436,122.8594379,76.83256812,103.0059089,-0.048623079,Diamond,Alnus incana
